fact_id,campaign_id,customer_id,channel_id,record_date,device,country,impressions,clicks,conversions,spend,revenue
5973,2400,2375,12,12/10/2024,MOBILE,U.S.A.,1474,35,0,24.9,0
5974,2704,2793,5,5/28/2019,desktop,Canada,1716,12,0,48.56,0
5975,1216,2676,7,7/13/2022,Mobile,Nigeria,4644,58,1,58.04,69.5
5976,4736,4753,1,12/1/2020,Mobile,United States,801,19,1,27.33,76.1
5977,3861,4225,6,12/11/2019,Mobile,PHILIPPINES,1392,15,0,17.67,0
5978,756,3501,15,9-Aug-19,Mobile,Germany,5488,133,3,144.34,302.58
5979,2306,1213,6,22-Jan-20,Desktop,United States,1333,10,0,9.61,0
5980,880,4765,6,11/27/2020,Mobile,United Kingdom,3473,31,0,34.16,0
5981,3983,2632,6,11/18/2019,Mobile,Australia,2496,21,0,25.08,0
5982,880,4452,6,30-Oct-20,Desktop,United States,1028,9,0,8.89,0
5983,479,953,9,8/14/2021,Mobile,Australia,6551,70,1,37.61,132.46
5984,1041,3781,6,6/16/2021,Desktop,Indonesia,19013,305,6,311.5,462.83
5985,3717,4118,6,7/21/2020,Mobile,Germany,3854,42,0,53.74,0
5986,1740,479,15,12/26/2021,desktop,Italy,1487,27,0,27.75,0
5987,4102,1192,4,11-Jun-22,Desktop,U.S.A.,43385,769,4,513.11,142.15
5988,4709,1690,4,26-Apr-24,Mobile,Philippines,1136,10,0,6.86,0
5989,1875,1057,14,2/12/2021,Desktop,United States,200,6,0,0.14,0
5990,4355,447,13,6-Sep-23,Mobile,Canada,3464,142,7,3.44,306.34
5991,1166,692,7,8/14/2023,Tablet,United Arab Emirates,20,0,0,0,0
5992,671,3748,2,9/21/2022,Tablet,United States,1805,19,0,18.17,0
5993,4936,298,7,11/25/2021,mobile,United Kingdom,2190,39,0,32.49,0
5994,4029,1539,9,24-02-2021,Mobile,United States,1649,24,0,12.98,0
5995,747,3658,12,29-Aug-19,Tablet,United Kingdom,1143,29,1,12.15,78.66
5996,4227,3868,4,7/11/2020,Desktop,Saudi Arabia,383,8,0,4.16,0
5997,2376,4952,13,26-Mar-20,Smartphone,United States,13912,605,16,10.97,2329.62
5998,4646,847,7,2/21/2023,Mobile,United Kingdom,857,12,0,11.9,0
5999,1497,3236,3,12/20/2022,,Indonesia,3493,40,0,52.99,0
6000,1492,3179,2,17-Apr-23,Mobile,MEXICO,1041,14,0,12.78,0
6001,968,4839,7,3/11/2021,Mobile,US,3327,28,0,27.2,0
6002,670,4611,1,11/6/2020,Mobile,India,11963,328,4,424.19,527.94
6003,1320,2205,3,11/29/2024,Desktop,Mexico,3261,27,0,19.36,0
6004,3242,1926,1,11/23/2024,Desktop,Germany,5831,128,2,0,192.59
6005,2920,2632,3,12/16/2022,Mobile,Indonesia,26414,288,6,313.27,844.68
6006,168,,12,1/25/2025,Mobile,United Arab Emirates,976,30,1,18.38,64.71
6007,1125,1226,10,1/7/2024,Tablet,Germany,372,0,0,0,0
6008,4374,544,14,24-Oct-22,Mobile,Netherlands,522,16,1,0.26,
6009,908,525,2,2/28/2023,Mobile,France,996,15,29,9.5,0
6010,2712,4551,15,5/23/2023,Desktop,India,3528,146,5,128.01,508.29
6011,651,2415,7,7/13/2023,Mobile,Brazil,2470,14,0,8.67,0
6012,2624,738,3,21-06-2024,Mobile,Brazil,28346,297,5,350.29,438.33
6013,196,5047,11,5/27/2020,Mobile,United States,1509,66,3,6.92,163.65
6014,2725,4611,12,7/21/2022,Desktop,United Arab Emirates,1650,54,1,26.99,68.95
6015,2324,302,5,21-11-2022,Mobile,U.S.A.,708,3,0,8.75,0
6016,3890,250,2,29-Jan-20,MOBILE,Italy,523,11,0,7.64,0
6017,1414,3089,5,9/25/2021,Desktop,U.A.E.,461,2,0,7.59,0
6018,768,292,4,27-Nov-21,Mobile,India,639,9,0,5.31,
6019,3242,874,1,,Desktop,Japan,6422,244,7,309.99,477.91
6020,775,2622,13,16-Jan-19,Tablet,United States,17246,693,28,11.96,1760.47
6021,153,1650,5,8-Jul-22,Desktop,Brazil,1255,9,0,30.23,0
6022,4242,86,6,15-03-2022,Mobile,India,14551,117,2,154.92,149.2
6023,4598,1397,12,6-Aug-19,Mobile,Egypt,2106,38,1,18.73,73.54
6024,221,203,8,3/6/2021,Mobile,United Kingdom,301,4,0,2.39,0
6025,5036,8496,7,5/16/2019,Mobile,United States,565,6,0,5.04,0
6026,4998,574,2,2/8/2020,Desktop,GERMANY,906,19,0,19.54,0
6027,3583,3889,11,6/4/2019,Desktop,India,2298,113,7,11.69,732.19
6028,1041,2567,6,18-08-2021,Tablet,Indonesia,182,1,0,1.08,0
6029,1454,62,15,22-Aug-21,Desktop,Mexico,2072,43,0,32.58,0
6030,3128,2923,5,10/21/2022,Smartphone,Australia,1245,8,0,27.27,0
6031,1790,3923,4,11-Mar-22,Smartphone,Brazil,871,14,0,9.28,0
6032,4998,3553,2,7-Feb-20,Desktop,Indonesia,947,17,0,16.99,0
6033,6205,2995,8,12/27/2020,Desktop,United States,1178,15,0,11.68,0
6034,3603,2483,13,1/3/2024,Mobile,Canada,588,25,0,0.63,
6035,327,3064,13,28-Apr-19,Desktop,Italy,2019,59,1,1.26,189.63
6036,2472,1307,8,6/13/2020,Desktop,India,834,10,0,7.62,
6037,3731,4075,3,24-08-2022,Mobile,Spain,2650,38,1,33.34,111.96
6038,848,1356,10,9/30/2019,Desktop,India,1724,9,0,3.3,0
6039,3240,1558,8,3/8/2023,Mobile,Mexico,7281,117,166,81.59,75.61
6040,498,3527,12,1/5/2021,Desktop,Indonesia,898,21,0,12.02,
6041,3313,2954,2,12/12/2024,Desktop,United States,2409,36,0,33.39,
6042,2416,2582,8,,Desktop,US,1492,13,0,7.51,0
6043,3576,83,10,3/30/2022,Desktop,U.K.,2715,7,0,3.55,0
6044,113,261,12,15-Jul-21,PC,Canada,3668,93,9,53.89,604.95
6045,2815,491,3,6/13/2019,Mobile,Mexico,3491,41,0,48.49,0
6046,1565,433,8,5/31/2021,Desktop,Brazil,226,4,0,3.32,0
6047,3717,3820,6,9-Aug-20,Mobile,Australia,2819,23,0,27.37,0
6048,3050,3156,13,9-Aug-20,Mobile,Mexico,8173,292,11,4.8,1057.11
6049,1750,270,7,8/24/2020,Desktop,Italy,1421,33,0,26.48,0
6050,5036,3107,7,28-Jun-19,Desktop,NETHERLANDS,2937,41,1,38.14,71.25
6051,1996,2447,3,13-Jun-21,desktop,United Kingdom,3453,35,0,34.36,0
6052,3496,4803,6,9-Sep-20,Desktop,Mexico,5711,67,0,68.64,0
6053,1620,2731,3,26-01-2019,Mobile,United States,1539,20,0,18.1,0
6054,204,2743,11,7/9/2020,Desktop,Brazil,3339,180,13,13.26,937.35
6055,846,201,9,9/18/2019,Desktop,Japan,1098,24,0,11.64,0
6056,2247,3366,3,2/15/2019,Desktop,United States,3406,56,1,38.44,101.27
6057,3416,2406,6,11/24/2020,Mobile,Italy,1352,10,0,10.27,0
6058,2708,2944,15,23-Jul-23,Mobile,Canada,1509,26,0,23.02,0
6059,1797,4038,12,13-07-2024,Mobile,Nigeria,25992,552,32,0,819.51
6060,3595,2439,7,7-Aug-22,PC,Egypt,7764,146,3,100.14,331.17
6061,4988,3646,3,2/14/2021,Mobile,Italy,261,3,0,2.15,0
6062,4990,1253,9,11-Sep-24,Mobile,United States,2303,45,0,20,0
6063,3983,245,6,22-10-2019,mobile,Canada,824,7,0,7.82,0
6064,3269,2204,2,14-Aug-23,mobile ,  Australia  ,261,2,0,1.67,0
6065,107,4254,12,12/29/2021,desktop,Mexico,4759,120,7,68.31,837.88
6066,4852,2622,6,30-Oct-22,Mobile,India,1900,19,0,23.18,0
6067,2545,5052,6,10/31/2022,MOBILE,Saudi Arabia,276,3,0,2.98,0
6068,2588,781,15,27-Nov-24,Smartphone,United States,5151,148,5,144.38,390.03
6069,4524,547,12,6/11/2024,,Germany,985,25,1,12.41,94.04
6070,2990,950,8,11/25/2021,Desktop,United States,646,9,0,5.06,0
6071,3983,5029,6,18-Nov-19, Mobile,Spain,3173,23,0,24.67,0
6072,2050,1500,10,20-08-2023,Mobile,U.S.A.,22967,107,1,39.29,51.14
6073,1345,3179,15,10/27/2024,Mobile,Egypt,635,13,0,12.3,0
6074,1117,3844,14,12-Jul-24,Mobile,United States,360,2,0,0.03,0
6075,3531,4897,15,10/26/2021,Tablet,  India  ,2245,41,1,39.67,82.95
6076,2186,4371,9,1-Dec-19,desktop,South Africa,1273,26,0,14.21,0
6077,1906,4416,5,1/28/2024,Desktop,United Arab Emirates,2850,14,0,44.03,0
6078,3679,4929,1,24-Sep-20,Desktop,US,3794,152,5,162.58,517.38
6079,1013,912,1,4-Apr-24,Mobile,Germany,523,16,0,15.54,0
6080,2575,1368,7,10-Sep-22, Mobile,India,1622,12,0,10.65,0
6081,1277,4715,8,26-Nov-20, Mobile,United States,1631,20,0,11.74,0
6082,4134,4392,4,8/1/2022,Mobile,Australia,4817,75,1,47.63,46.61
6083,1899,3001,11,26-Feb-23,,NIGERIA,31,1,0,0.08,0
6084,3758,193,5,7-Aug-21,Mobile,United States,518,2,0,6.7,0
6085,1992,1917,4,4/12/2023,Desktop,United States,5610,103,1,63.32,33.04
6086,114,,1,25-Oct-22,Desktop,Italy,2348,80,3,83.65,217.36
6087,2959,1499,5,24-01-2024,Tablet,SAUDI ARABIA,242,1,0,2.92,0
6088,5078,947,12,21-Nov-20,Mobile,Spain,8686,192,10,95.02,507.19
6089,426,611,4,8/29/2021,Mobile,Germany,7072,127,1,103.09,48.58
6090,2483,555,13,30-Nov-21,Desktop,France,1593,64,4,1.26,
6091,973,492,12,5/9/2020,Tablet,GERMANY,2300,44,1,23.79,133.15
6092,3050,2813,13,8/10/2020,Mobile,Indonesia,162,5,0,0.08,0
6093,4048,1962,8,12/21/2022,Tablet,Netherlands,1377,16,0,10.8,0
6094,4751,3014,9,24-09-2020,Mobile,Brazil,450,8,0,4.34,0
6095,3789,2787,15,27-Feb-21,Mobile,India,730,14,0,13.27,0
6096,4095,96,15,10/8/2022,Desktop,United States,2199,51,1,0,47.21
6097,74,413,7,5/21/2022,Mobile,United Kingdom,588,7,0,5.03,0
6098,1159,1659,12,30-Sep-22,Desktop,Nigeria,2391,80,3,39.17,
6099,1943,4433,5,24-03-2022,Desktop,,30551,4,0,610.1167691,0
6100,818,680,3,12/7/2023,Mobile,United Kingdom,4577,50,1,47.78,
6101,227,396,11,5-Mar-24,PC,Germany,130,6,0,0.64,0
6102,886,45,1,4/5/2023,MOBILE,Germany,2310,61,3,72.3,146.53
6103,4899,4502,1,22-08-2023,Desktop,Canada,3047,68,0,68.22,0
6104,2635,3621,10,9/30/2021,desktop,Indonesia,251,0,0,0,0
6105,5049,2214,14,10/31/2021,Mobile,Mexico,2019,52,2,1.03,172.71
6106,437,1500,2,1/10/2021,Mobile,Mexico,2179,40,1,32.6,72.77
6107,4161,1173,1,20-07-2024,Mobile,France,1195,33,1,37.67,123.23
6108,3703,2002,12,2-Nov-20,Mobile,Canada,2262,49,2,27.3,152.95
6109,2816,4140,8,1/31/2022,Mobile,  Mexico  ,15561,184,2,139.35,82.34
6110,4383,561,14,4/9/2019,mobile ,United States,17449,372,18,5.38,3369.41
6111,3371,307,14,2/9/2021, Tablet ,Japan,1984,33,2,0.5,175.16
6112,3770,2132,1,5/9/2022,Mobile,United States,6306,142,7,124.44,398.28
6113,917,2353,5,11/10/2020,Mobile,Canada,301,1,0,3.52,0
6114,4750,2912,14,10-Nov-22,Mobile,United Arab Emirates,5739,185,10,3.41,550.2
6115,655,4642,4,1/11/2024,Mobile,UK,15558,213,5,105.62,97.57
6116,3717,4213,6,11/7/2020,Desktop,Spain,1795,10,0,13.32,0
6117,876,1645,14,17-May-22, Mobile,Philippines,15816,292,23,4.34,2054.85
6118,2839,8,11,3/26/2019,Tablet,Netherlands,246,8,1,0,0
6119,345,3012,11,5/9/2019,Mobile,Mexico,9369,330,8,32.51,689.71
6120,3320,,2,28-11-2022,Desktop,United States,2419,24,0,19.61,0
6121,1543,2515,14,7-Nov-24,Desktop,United States,2958,103,6,1.94,755.9
6122,3366,4198,8,12-Oct-23,Desktop,EGYPT,862,16,0,14.05,0
6123,1470,1277,9,1/24/2019,PC,United Kingdom,2496,32,1,17.7,42.94
6124,650,1122,4,11/21/2022,Desktop,France,4519,73,0,30.24,0
6125,1443,3521,5,9/15/2019,Mobile,United States,7289,45,1,122.72,169.68
6126,1490,1824,15,7/4/2023,mobile,Japan,918,19,0,16.3,0
6127,956,2906,11,9/2/2021,Mobile,Canada,2569,84,6,9.39,495.06
6128,1616,2777,7,28-Dec-23,Desktop,Japan,455,7,0,5.55,0
6129,2888,4976,4,16-10-2019,Desktop,Indonesia,18445,390,6,219.04,243.83
6130,1421,2825,3,26-Jan-21,Mobile,Germany,3012,25,0,24.33,0
6131,848,2122,10,3-Oct-19,Tablet,Germany,768,2,0,0.69,0
6132,107,4792,12,12/23/2021,Mobile,Germany,2896,43,2,22.08,169.47
6133,4753,4103,1,21-03-2024,mobile,Canada,12690,339,9,440.18,-1181.21
6134,2802,3664,4,5/23/2024,DESKTOP,Italy,2034,19,0,12.33,0
6135,3548,1622,4,7/7/2022,MOBILE,United States,7133,108,0,68.53,0
6136,4977,2655,12,2/9/2024,Mobile,United States,478,4,0,2.41,0
6137,2979,159,8,8/28/2021,Desktop,Brazil,1931,29,0,25.45,0
6138,2896,,13,19-09-2022,Desktop,South Africa,43681,2041,104,47.46,16464.56
6139,4954,3397,6,11/4/2021,Desktop,Philippines,511,5,0,5.83,0
6140,2631,31,15,8/31/2024,Mobile,Australia,4239,109,1,93.39,91.74
6141,2575,1230,7,12/9/2022,Mobile,India,8161,118,2,118.8,206.64
6142,149,466,13,8/15/2021,Desktop,United States,2180,148,7,3.44,752.41
6143,210,4145,10,12/29/2020,MOBILE,Brazil,6305,22,0,9.26,0
6144,4252,2051,5,2-Apr-20,Tablet,India,709,3,0,8.03,0
6145,4356,2281,1,22-Mar-19,Mobile,united states,767,20,0,26.63,0
6146,1801,,15,4/5/2023,Mobile,Nigeria,684,14,0,10.74,0
6147,23,1841,4,7-Aug-21,Desktop,CANADA,2418,34,1,0,0
6148,708,4321,12,18-Oct-21,Mobile,Australia,1234,33,1,14.11,106.02
6149,834,2325,9,22-May-24,Desktop,Netherlands,4420,95,1,37.95,116.98
6150,288,4553,1,16-Nov-22,Desktop,Spain,778,27,1,34.53,-50
6151,167,3581,9,1/10/2023,Mobile,India,2443,47,1,18.84,208.03
6152,848,4639,10,10/5/2019,DESKTOP,Saudi Arabia,678,2,0,0.78,0
6153,756,4491,15,7/26/2019,Desktop,United States,2275,65,2,46.44,216.51
6154,1095,1363,13,9/3/2023,Tablet,Brazil,1672,80,3,1.65,655.36
6155,2922,1855,5,7/24/2019,Mobile,Italy,4236,17,0,73.79,0
6156,7715,1963,6,18-12-2019,Desktop,Egypt,546,7,0,6.61,0
6157,2134,5045,5,6/3/2023, Tablet ,Egypt,3592,19,0,62.61,0
6158,993,2782,7,6/27/2024,Mobile,United States,1985,26,0,22.37,0
6159,210,4689,10,3-Dec-20,Mobile,Australia,498,2,0,0.75,0
6160,1852,3097,8,2/28/2021,Desktop,Canada,1581,16,0,9.24,0
6161,4113,602,1,5-May-22,Mobile,  Mexico  ,827,32,1,39.31,84.74
6162,235,4111,7,11/17/2019,Mobile,Egypt,7400,99,1,81.68,123.09
6163,2009,3852,13,10/23/2019,Mobile,Netherlands,7671,250,8,4.92,1188.96
6164,4581,214,12,10/8/2024,Tablet,  Netherlands  ,1885,33,1,18.14,71.16
6165,3240,1734,8,1/3/2023,Smartphone,Brazil,924,11,0,8.47,0
6166,3197,4974,13,8/11/2021,Mobile,United States,1673,44,1,0.7,54.62
6167,4707,1819,2,,MOBILE,Canada,6658,70,1,63.63,-85.04
6168,3726,,11,6/20/2023,Desktop,Germany,1160,70,1,6.76,141.02
6169,249,4284,11,11/7/2023,Desktop,United States,7409,432,15,43.63,1252.16
6170,2793,504,13,9-Feb-20,Desktop,Australia,3093,185,5,4.46,227.62
6171,4707,2164,2,8-Apr-24,Mobile,Philippines,182,2,0,1.94,0
6172,876,55,14,12-May-22,Desktop,United States,1060,51,4,0.98,301.49
6173,3407,4558,14,12/4/2023,Desktop,United States,8822,168,7,2.79,1224.91
6174,2046,,1,3/30/2022,Mobile,United States,1748,36,0,39.34,0
6175,2301,4951,2,24-11-2022,Mobile,Italy,362,6,0,5.1,0
6176,4453,3184,2,19-Jan-20,Desktop,Canada,4199,68,2,62.74,
6177,3658,1133,14,4/28/2024,Tablet,India,18439,334,8,7.95,978.74
6178,9737,2192,10,8-Jan-21,Mobile,Indonesia,504,1,0,0.39,0
6179,374,725,3,9-Dec-22,Mobile,Australia,715,7,0,6.99,0
6180,4725,5031,14,3/6/2021,desktop,USA,354,7,0,0.17,0
6181,4894,4968,2,29-Nov-20,Desktop,Nigeria,16565,300,7,341.02,676.08
6182,1650,694,12,6-Apr-20,Mobile,Brazil,4234,67,4,35.34,266.69
6183,3413,533,7,12/10/2020,mobile ,Saudi Arabia,11691,144,2,145.62,185.46
6184,765,5103,8,30-Nov-20,Mobile,Mexico,1505,15,0,10.48,0
6185,3631,1758,12,3/7/2021,Tablet,Spain,3588,69,2,37.51,237.31
6186,3330,2469,14,12-May-24,Mobile,India,1407,30,0,0.53,0
6187,2710,1909,3,2/1/2020,Desktop,India,1433,1645,0,17.56,0
6188,4108,3062,10,1/12/2022,Desktop,United States,401,1,0,0.5,
6189,3340,3666,3,12/14/2019,Mobile,Canada,555,5,0,5.03,0
6190,4992,1067,2,2/10/2022,Mobile,  France  ,4621,29,1,26.68,90.69
6191,2896,4056,13,21-09-2022,Mobile,Mexico,535,26,1,0.57,200.46
6192,3300,3619,14,6/27/2022,Mobile,United Kingdom,2865,54,2,1.12,231.16
6193,3568,4890,13,12/13/2024,Tablet,Mexico,7030,95,4,1.54,511.44
6194,1958,53,11,10/14/2020, Desktop,Australia,4025,189,10,16.53,753.87
6195,2896,2979,13,11/1/2022,Mobile,Japan,3284,155,5,3.11,221.69
6196,362,2100,4,4/17/2020,Mobile,Philippines,231,5,0,4.71,0
6197,2570,2675,10,6/14/2020,Desktop,Brazil,242,1,0,0.48,0
6198,863,3393,1,9/7/2019,Desktop,United Kingdom,8804,304,8,348.14,620.34
6199,765,1033,8,11/28/2020,Mobile,U.S.A.,1637,27,0,14.49,0
6200,2864,4717,2,8/22/2024,Desktop,Australia,1626,36,1,40.5,76.49
6201,2550,2000,1,15-Dec-19,Mobile,Spain,1011,31,1,41.69,56.81
6202,1679,,8,1/5/2020,Mobile,USA,1301,26,1,0,0
6203,3242,4602,1,12/19/2024,Desktop,Canada,687,28,1,0,0
6204,4115,4442,8,21-03-2019,Desktop,Brazil,1003,13,0,8.28,0
6205,4865,4403,15,16-Aug-24,Desktop,Spain,270,5,0,4.44,0
6206,4437,2877,15,12/12/2021,Mobile,France,4349,144,4,128.37,918.24
6207,2245,2614,15,9/7/2024,Desktop,  Mexico  ,19905,500,11,441.33,1578.98
6208,388,3348,9,23-Apr-20,desktop,Nigeria,1560,30,0,16.51,0
6209,479,282,9,12-Aug-21,Mobile,  United States  ,1458,24,0,11.26,0
6210,1876,2000,5,12/3/2024,,Spain,992,5,0,14.35,0
6211,362,1920,4,5/31/2020,Desktop,Brazil,1294,26,0,15.27,0
6212,1720,2564,4,23-Jun-21,Mobile,Canada,139,1,10,0.68,0
6213,4496,190,6,15-Mar-24,Mobile,Japan,2614,22,0,23.44,0
6214,1314,4171,10,23-Sep-22,Mobile,USA,295,1,0,0.39,0
6215,375,4773,12,11/8/2021,Desktop,US,4773,140,5,98.74,449.31
6216,210,2357,10,12/12/2020,Mobile,Indonesia,37892,143,1,66.81,67.34
6217,4656,4829,3,4/24/2024,Mobile,Japan,786,6,0,5.11,
6218,3542,782,1,18-Jul-23,Mobile,India,2804,79,3,116.51,203.97
6219,1501,5040,8,1/28/2023,Mobile,Canada,4451,60,0,46.75,0
6220,3548,3205,4,8-Jul-22,Tablet,Brazil,246,3,0,1.99,0
6221,479,2813,9,24-Aug-21,Mobile,Saudi Arabia,1260,13,57,6.72,0
6222,2580,1106,4,2/7/2022,Desktop,Australia,979,22,0,13.76,0
6223,1186,2683,9,4/30/2021,Desktop,Germany,11557,281,4,126.79,406.25
6224,4990,2578,9,11-Sep-24, Mobile,India,10417,163,5,77.3,473.34
6225,2528,2095,15,8/10/2022,Mobile,Germany,2955,77,0,60.57,0
6226,4048,2865,8,11/9/2022,Mobile,Spain,3799,54,0,31.71,0
6227,2636,2667,9,6/5/2020,Desktop,  United Arab Emirates  ,1370,29,1,17.14,86.28
6228,1449,3920,8,8/31/2020,Desktop,Indonesia,2621,50,0,29.29,0
6229,2677,2975,3,5/17/2020,Tablet,Saudi Arabia,4471,48,1,46.42,78.7
6230,3861,1228,6,12/10/2019,Mobile,Italy,3754,42,0,57.19,0
6231,1868,936,4,4-Sep-21,Mobile,UNITED KINGDOM,5811,148,4,103.57,224.11
6232,1332,3825,12,9-Mar-20,Mobile,United States,1246,31,1,17.04,236.29
6233,4524,999,12,14-Jun-24,mobile ,Brazil,1214,35,0,22.39,0
6234,4686,409,5,11/18/2022, Tablet ,United Kingdom,104124,483,13,1452.25,1733.76
6235,3728,3730,6,5/12/2023,Desktop,United Kingdom,3983,65,0,71.62,0
6236,4811,4645,4,2/7/2019,DESKTOP,France,1228,19,0,12.05,0
6237,3291,3667,6,12/17/2022,Mobile,South Africa,405,2,0,2.54,0
6238,4977,196,12,2/18/2024,Mobile,Philippines,3133,60,0,27.91,0
6239,2554,3575,3,8/25/2022,Desktop,Mexico,893,16,0,14.46,0
6240,1095,5092,13,9/9/2023,Mobile,Philippines,1609,92,124,2.33,64.06
6241,604,847,3,2/3/2019,Desktop,Mexico,1005,9,0,10.77,0
6242,5058,3406,11,7/29/2022,Desktop,Egypt,11011,465,24,52.8,2202.14
6243,818,4624,3,12/10/2023, Mobile,India,265,3,0,2.1,0
6244,178,3789,11,9/29/2019,Mobile,Australia,3906,116,10,13.51,
6245,4048,929,8,11/30/2022,Desktop,Germany,1010,15,0,11.54,0
6246,756,3444,15,7/16/2019,Mobile,United Kingdom,5038,82,1,74.73,94.72
6247,1049,3227,14,1-Dec-20,Mobile,USA,264,8,0,0.14,0
6248,442,2179,9,3/14/2021,Smartphone,Philippines,717,13,0,7.21,0
6249,3528,3385,12,7/20/2023,Desktop,Japan,3212,110,5,59.21,298.34
6250,763,3791,8,9-Jan-19,Desktop,Germany,868,11,0,9.38,0
6251,1133,1194,15,1/30/2022,Mobile,Canada,6192,112,3,85.6,274.71
6252,3593,1754,14,7/14/2024,Mobile,Saudi Arabia,5218,133,3,3.19,157.58
6253,4871,4741,11,5-Apr-20,Desktop,U.S.A.,6051,180,8,13.77,641.92
6254,520,1134,11,3/4/2021,Desktop,Mexico,557,42,2,5.44,255.99
6255,1930,2989,10,7-May-22,Desktop,United Kingdom,2165,11,0,4.47,0
6256,2597,3297,10,7/6/2020,Mobile,Mexico,1952,2,0,0.79,0
6257,1427,4525,4,1-Sep-22,Mobile,Brazil,166,2,0,0.89,
6258,5060,3825,13,5/16/2024,Mobile,United States,2298,135,6,2.41,848.64
6259,4871,3958,11,1-Apr-20,Desktop,U.A.E.,409,22,1,2.31,138.1
6260,7081,2591,14,14-Mar-23,Desktop,Egypt,235,6,0,0.07,0
6261,3983,3398,6,25-10-2019,Tablet,Indonesia,1046,11,0,14.12,0
6262,2810,3814,4,6-Nov-20,Desktop,France,1309,38,0,23.04,0
6263,3717,1337,6,7/20/2020,Mobile,Canada,6296,54,0,58.08,0
6264,3097,4721,2,,,India,1137,1227,0,8.76,0
6265,1166,2159,7,30-Jul-23,Mobile,Saudi Arabia,847,883,0,12.67,0
6266,3947,4360,4,10-Jul-21,Desktop,UNITED STATES,3639,67,1,44.71,92.49
6267,3962,2043,5,12/27/2019,Tablet,Spain,35508,183,4,626.23,665.75
6268,4281,2953,7,10-Jul-22,Desktop,United States,775,11,0,9.54,0
6269,575,3804,14,7/5/2019,Desktop,  Mexico  ,125,3,0,0.06,0
6270,210,5001,10,1/10/2021,Mobile,France,12018,42,0,19.53,0
6271,2703,1403,10,12-Dec-24,Tablet,UK,108,0,0,0,0
6272,3702,517,11,26-Sep-19, Desktop,Egypt,790,41,0,4.02,0
6273,678,56,7,11/30/2021,Mobile,United Kingdom,9151,126,3,76.99,246.99
6274,5062,1705,11,9/5/2021,Desktop,Nigeria,160,5,0,0.56,0
6275,716,4053,5,6-May-22,Mobile,Canada,2900,21,0,94.67,0
6276,1769,4912,1,9/14/2020,Mobile,Brazil,1117,38,1,42.37,146.37
6277,3204,3802,3,12/6/2021,Desktop,United Kingdom,23621,235,2,235.52,95.28
6278,3868,1188,5,30-07-2024,Desktop,Germany,398,1,0,2.89,0
6279,4281,4359,7,7/9/2022,Tablet,Nigeria,12250,103,2,73.53,207.8
6280,1014,1588,10,3/27/2021,Mobile,France,898,2,0,0.8,0
6281,210,1426,10,12/25/2020,,Germany,1426,5,0,2.09,0
6282,2268,5068,9,9-Mar-19, Tablet ,,2017,26,0,11.05,0
6283,1656,965,11,7/31/2019,Mobile,Canada,1399,57,4,4.81,546.75
6284,581,2735,9,12-Oct-20,Mobile,United States,1324,27,0,11.87,0
6285,3678,1945,12,8/25/2021,Mobile,South Africa,2716,92,3,38.34,381.48
6286,3718,2717,9,11/2/2024,Mobile,Australia,695,9,0,4.34,0
6287,235,2904,7,30-10-2019,Mobile,U.K.,451,5,0,3.38,0
6288,1490,1384,15,25-02-2023,Mobile,France,361,11,0,9.08,0
6289,1471,2577,15,11-Jun-19,Desktop,united states,218,3,0,1.68,0
6290,72,1917,2,7/6/2020,Desktop,Mexico,4293,99,2,93.24,166.33
6291,2442,2266,10,4/1/2020,Mobile,U.S.A.,655,3,0,1.04,0
6292,2622,3294,9,9-Jun-24,Mobile,United Kingdom,1245,22,0,13.06,0
6293,2298,2769,13,11/2/2020,PC,Netherlands,18090,990,28,12.64,2305.77
6294,4010,1088,13,11/4/2021,Mobile,Philippines,5586,275,10,5.8,1358.19
6295,3374,4440,14,25-09-2020,Mobile,Germany,3940,81,2,2.23,102.72
6296,2721,3323,3,8/10/2020,Desktop,France,2451,35,0,32.16,0
6297,2088,3811,6,9/7/2021,Mobile,United Kingdom,3240,32,0,36.51,0
6298,1897,97,3,7-Aug-23,Mobile,Mexico,8539,111,2,100.7,122.1
6299,4048,1694,8,12/5/2022, Desktop,Canada,806,14,0,8.03,0
6300,4882,1582,12,25-Apr-24,Mobile,India,2735,48,1,25.82,
6301,3999,2871,7,25-Dec-21,Desktop,United Kingdom,2631,34,0,25.69,0
6302,1958,3478,11,11/15/2020,Mobile,United Kingdom,285,12,0,1.16,
6303,3983,1664,6,10/17/2019,Mobile,United Kingdom,3443,31,0,37.31,0
6304,1080,4740,3,2/7/2019,Mobile,Canada,1379,16,0,17.16,0
6305,3693,4254,3,2/3/2019,Desktop,United States,218,1,0,0.87,0
6306,2734,2946,10,17-11-2023,Desktop,Australia,8865,42,0,14.95,0
6307,1363,3091,3,2/28/2023,Mobile,CANADA,2819,25,0,29.47,0
6308,1114,1111,7,10/23/2021,Mobile,United Kingdom,816,4,0,3.72,0
6309,4522,948,14,13-Jan-23,Desktop,NETHERLANDS,265,10,0,0.25,0
6310,3462,24,3,4/11/2021,Mobile,MEXICO,3714,42,0,42.73,0
6311,594,3108,10,6/9/2019,Desktop,United States,8050,25,0,10.63,0
6312,2843,3989,13,29-02-2024,Desktop,Indonesia,15597,831,57,15.89,7422.27
6313,1520,1360,11,4/4/2024,Desktop,South Africa,36,2,0,0.21,0
6314,603,2984,2,30-Apr-22,Desktop,Nigeria,284,4,0,4.68,0
